date,revenue,order_count,items_sold,unique_customers,revenue_lag_1,orders_lag_1,revenue_lag_7,orders_lag_7,revenue_lag_14,orders_lag_14,revenue_lag_30,orders_lag_30,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_mean_30,revenue_rolling_std_30,revenue_rolling_min_30,revenue_rolling_max_30,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_holiday_season,revenue_growth_1d,revenue_growth_7d,revenue_growth_30d,cumulative_revenue,cumulative_orders
2017-08-24,16398.73,128,143.0,126,18789.7,112.0,21885.09,158.0,23594.02,157.0,20884.7,153.0,19577.187142857143,3820.9008301433873,15073.71,26019.72,21073.84857142857,4549.084647165249,15073.71,28398.61,20715.428000000004,4096.908019767726,14053.84,28398.61,3,24,34,8,3,2017,0,0,0,0,-0.12724897151098746,-0.25068939629674813,-0.21479695662374854,3560495.5399999996,22340
2017-08-25,17403.72,123,135.0,119,16398.73,128.0,20143.72,147.0,23627.11,141.0,14053.84,124.0,18793.42142857143,3831.2715963390337,15073.71,26019.72,20559.899285714288,4647.84218025701,15073.71,28398.61,20565.895666666667,4171.700370280408,14053.84,28398.61,4,25,34,8,3,2017,0,0,0,0,0.06128462387026312,-0.13602254201309394,0.23836047656725845,3577899.26,22463
2017-08-26,12054.65,93,99.0,93,17403.72,123.0,15172.92,108.0,16221.09,98.0,18945.82,124.0,18401.992857142857,3810.2340656960228,15073.71,26019.72,20115.37142857143,4629.494872099727,15073.71,28398.61,20677.558333333334,4033.941619984333,14465.84,28398.61,5,26,34,8,3,2017,1,0,0,0,-0.3073521063312902,-0.20551548416521015,-0.36373036374250367,3589953.9099999997,22556
2017-08-27,16327.14,119,143.0,117,12054.65,93.0,15073.71,104.0,15928.58,96.0,23276.3,132.0,17956.525714285715,4389.002635644597,12054.65,26019.72,19817.768571428573,5016.808314796676,12054.65,28398.61,20447.85266666667,4321.879198876592,12054.65,28398.61,6,27,34,8,3,2017,1,0,0,0,0.35442671500209455,0.08315338426969876,-0.2985508865240609,3606281.05,22675
2017-08-28,25696.59,155,172.0,150,16327.14,119.0,26019.72,177.0,22232.12,159.0,18371.91,115.0,18135.587142857144,4275.899422171174,12054.65,26019.72,19846.237142857142,4994.120445561531,12054.65,28398.61,20216.214,4351.1830293322355,12054.65,28398.61,0,28,35,8,3,2017,0,0,0,0,0.5738573932727962,-0.012418657848739412,0.39868908567481554,3631977.6399999997,22830
2017-08-29,37025.7,137,155.0,136,25696.59,155.0,19955.45,138.0,27992.04,194.0,15341.69,117.0,18089.425714285717,4177.203856755761,12054.65,25696.59,20093.699285714287,5202.9057982948425,12054.65,28398.61,20460.37,4448.539931624976,12054.65,28398.61,1,29,35,8,3,2017,0,0,0,0,0.44087989885039214,0.8554179434690772,1.413404259895748,3669003.34,22967
2017-08-30,35466.27,181,198.0,176,37025.7,137.0,18789.7,112.0,28398.61,174.0,20479.91,148.0,20528.032857142854,8348.32314473933,12054.65,37025.7,20738.960714285717,6623.923793515389,12054.65,37025.7,21183.17033333333,5273.328405139535,12054.65,37025.7,2,30,35,8,3,2017,0,0,0,0,-0.0421175021674135,0.8875378531855216,0.7317590751131229,3704469.61,23148
2017-08-31,23914.85,149,172.0,148,35466.27,181.0,16398.73,128.0,21885.09,158.0,25417.36,165.0,22910.399999999998,9988.046283469715,12054.65,37025.7,21243.79357142857,7468.128115355481,12054.65,37025.7,21682.715666666667,5879.41404649903,12054.65,37025.7,3,31,35,8,3,2017,0,0,1,0,-0.3257015750458111,0.45833549305342536,-0.05911353500127481,3728384.46,23297
2017-09-01,32485.27,158,183.0,155,23914.85,149.0,17403.72,123.0,20143.72,147.0,21690.26,157.0,23984.131428571425,9566.462170111832,12054.65,37025.7,21388.77642857143,7501.16498155668,12054.65,37025.7,21632.631999999998,5852.843047880223,12054.65,37025.7,4,1,35,9,3,2017,0,1,0,0,0.35837230841924583,0.8665704803340895,0.4976892854211985,3760869.73,23455
2017-09-02,20479.18,104,118.0,102,32485.27,158.0,12054.65,93.0,15172.92,108.0,22380.55,148.0,26138.638571428568,9535.69981660221,12054.65,37025.7,22270.315714285713,8048.791748530383,12054.65,37025.7,21992.465666666667,6179.246140532066,12054.65,37025.7,5,2,35,9,3,2017,1,0,0,0,-0.3695856614397849,0.6988614352137972,-0.08495635719408146,3781348.91,23559
2017-09-03,30950.78,125,142.0,125,20479.18,104.0,16327.14,119.0,15073.71,104.0,21712.53,142.0,27342.14285714286,7843.3539300856655,16327.14,37025.7,22649.33428571429,7810.267414326329,12054.65,37025.7,21929.086666666666,6184.876773012295,12054.65,37025.7,6,3,35,9,3,2017,1,0,0,0,0.511329066886467,0.8956645193218162,0.425480125991766,3812299.69,23684
2017-09-04,28719.24,150,161.0,146,30950.78,125.0,25696.59,155.0,26019.72,177.0,14465.84,115.0,29431.234285714287,6194.770083747658,20479.18,37025.7,23783.410714285714,7778.281938388993,12054.65,37025.7,22237.028333333335,6399.966411366096,12054.65,37025.7,0,4,36,9,3,2017,0,0,0,0,-0.07209963690737353,0.1176284479769496,0.9853143681943117,3841018.93,23834
2017-09-05,24954.68,157,181.0,157,28719.24,150.0,37025.7,137.0,19955.45,138.0,17023.39,109.0,29863.041428571425,5993.124176986546,20479.18,37025.7,23976.23357142857,7870.893367469198,12054.65,37025.7,22712.141666666666,6331.865910984153,12054.65,37025.7,1,5,36,9,3,2017,0,0,0,0,-0.1310814631584959,-0.3260173339059086,0.46590543951586616,3865973.6100000003,23991
2017-09-06,28821.83,140,157.0,139,24954.68,157.0,35466.27,181.0,18789.7,112.0,26629.34,157.0,28138.609999999997,5283.2741149846115,20479.18,35466.27,24333.321428571428,7787.406025036973,12054.65,37025.7,22976.518,6251.216402480167,12054.65,37025.7,2,6,36,9,3,2017,0,0,0,0,0.15496692403989965,-0.18734532839230056,0.08233362148667611,3894795.4400000004,24131
2017-09-07,21328.86,99,104.0,98,28821.83,140.0,23914.85,149.0,16398.73,128.0,21541.13,146.0,27189.40428571429,4241.524103451693,20479.18,32485.27,25049.902142857143,7699.121546071804,12054.65,37025.7,23049.601000000002,6307.952886348736,12054.65,37025.7,3,7,36,9,3,2017,0,0,0,0,-0.2599755116174095,-0.10813323102591055,-0.009854171995619554,3916124.3000000003,24230
2017-09-08,14789.08,116,133.0,114,21328.86,99.0,32485.27,158.0,17403.72,123.0,24214.39,144.0,26819.977142857144,4665.6742810041505,20479.18,32485.27,25402.054285714283,7379.08355209788,12054.65,37025.7,23042.525333333335,6309.82206906612,12054.65,37025.7,4,8,36,9,3,2017,0,0,0,0,-0.3066164811433898,-0.5447450490637757,-0.38924416431716846,3930913.3800000004,24346
2017-09-09,17681.22,106,119.0,103,14789.08,116.0,20479.18,104.0,12054.65,93.0,23594.02,157.0,24291.950000000004,5752.124147336052,14789.08,30950.78,25215.294285714284,7626.043053862504,12054.65,37025.7,22728.34833333333,6481.769285939768,12054.65,37025.7,5,9,36,9,3,2017,1,0,0,0,0.19555915580955685,-0.1366246109463367,-0.250605873861258,3948594.6000000006,24452
2017-09-10,20978.6,136,152.0,135,17681.22,106.0,30950.78,125.0,16327.14,119.0,23627.11,141.0,23892.24142857143,6145.021842972906,14789.08,30950.78,25617.192142857144,7001.8312740488545,14789.08,37025.7,22531.255,6544.135049207579,12054.65,37025.7,6,10,36,9,3,2017,1,0,0,0,0.18649052497508634,-0.32219478798272616,-0.11209623182860717,3969573.2000000007,24588
2017-09-11,27103.89,180,193.0,180,20978.6,136.0,28719.24,150.0,25696.59,155.0,16221.09,98.0,22467.644285714287,5338.972453846193,14789.08,28821.83,25949.43928571429,6627.445089746639,14789.08,37025.7,22442.97133333333,6546.705994356462,12054.65,37025.7,0,11,37,9,3,2017,0,0,0,0,0.2919780156921816,-0.0562462655697018,0.6709043596946938,3996677.090000001,24768
2017-09-12,32784.96,206,244.0,202,27103.89,180.0,24954.68,157.0,37025.7,137.0,15928.58,96.0,22236.88,5050.863316255932,14789.08,28821.83,26049.960714285717,6633.984353967361,14789.08,37025.7,22805.731333333333,6491.3362231116,12054.65,37025.7,1,12,37,9,3,2017,0,0,0,0,0.2096034923400294,0.31378002042101927,1.0582475022883395,4029462.0500000007,24974
2017-09-13,32054.37,207,228.0,205,32784.96,206.0,28821.83,140.0,35466.27,181.0,22232.12,159.0,23355.49142857143,6431.48292369244,14789.08,32784.96,25747.050714285713,6175.232971438835,14789.08,35466.27,23367.610666666667,6604.085662381677,12054.65,37025.7,2,13,37,9,3,2017,0,0,0,0,-0.02228430353430355,0.11215595956259539,0.44180447028893344,4061516.420000001,25181
2017-09-14,26502.51,166,198.0,164,32054.37,207.0,21328.86,99.0,23914.85,149.0,27992.04,194.0,23817.282857142854,6981.88975546666,14789.08,32784.96,25503.34357142857,5819.219336471422,14789.08,32784.96,23695.019000000004,6786.80016473475,12054.65,37025.7,3,14,37,9,3,2017,0,0,0,0,-0.17320134508960872,0.24256570674663336,-0.053212627589843464,4088018.9300000006,25347
2017-09-15,21556.66,150,165.0,149,26502.51,166.0,14789.08,116.0,32485.27,158.0,28398.61,174.0,24556.375714285714,6948.3222924359015,14789.08,32784.96,25688.176428571427,5805.963877122833,14789.08,32784.96,23645.368000000002,6759.674286664174,12054.65,37025.7,4,15,37,9,3,2017,0,0,0,0,-0.18661817314661888,0.4576065583525142,-0.2409255241717817,4109575.590000001,25497
2017-09-16,24040.31,129,137.0,128,21556.66,150.0,17681.22,106.0,20479.18,104.0,21885.09,158.0,25523.172857142858,5726.11630842321,17681.22,32784.96,24907.561428571433,5550.8677432352715,14789.08,32784.96,23417.303,6709.004961588169,12054.65,37025.7,5,16,37,9,3,2017,1,0,0,0,0.11521497300602235,0.35965221856862817,0.09847891875244752,4133615.900000001,25626
2017-09-17,22848.42,126,136.0,124,24040.31,129.0,20978.6,136.0,30950.78,125.0,20143.72,147.0,26431.614285714284,4684.3043720665355,20978.6,32784.96,25161.927857142855,5412.190344179816,14789.08,32784.96,23489.143666666667,6703.569065512768,12054.65,37025.7,6,17,37,9,3,2017,1,0,0,0,-0.049578811587704275,0.08912987520616245,0.13427013481124628,4156464.3200000008,25752
2017-09-18,32535.23,183,218.0,180,22848.42,126.0,27103.89,180.0,28719.24,150.0,15172.92,108.0,26698.731428571427,4363.880158259089,21556.66,32784.96,24583.187857142857,5173.496108703641,14789.08,32784.96,23579.300333333333,6675.152403886119,12054.65,37025.7,0,18,38,9,3,2017,0,0,0,0,0.4239597311323935,0.2003896857609737,1.1442958903098415,4188999.5500000007,25935
2017-09-19,23478.66,154,179.0,152,32535.23,183.0,32784.96,206.0,24954.68,157.0,15073.71,104.0,27474.63714285714,4898.078782848455,21556.66,32784.96,24855.75857142857,5498.487383757099,14789.08,32784.96,24158.044,6673.843042630905,12054.65,37025.7,1,19,38,9,3,2017,0,0,0,0,-0.2783619479561079,-0.2838588181898041,0.5575900027266016,4212478.210000001,26089
2017-09-20,26170.08,163,187.0,162,23478.66,154.0,32054.37,207.0,28821.83,140.0,26019.72,177.0,26145.165714285715,4459.874794605972,21556.66,32535.23,24750.328571428574,5510.5822940898,14789.08,32784.96,24438.208999999995,6452.069738361336,12054.65,37025.7,2,20,38,9,3,2017,0,0,0,0,0.11463260680123999,-0.18357216192363157,0.005778694005931007,4238648.290000001,26252
2017-09-21,22458.19,150,176.0,150,26170.08,163.0,26502.51,166.0,21328.86,99.0,19955.45,138.0,25304.552857142855,3639.560749677117,21556.66,32535.23,24560.917857142857,5404.421439422983,14789.08,32784.96,24443.221,6453.398890253065,12054.65,37025.7,3,21,38,9,3,2017,0,0,0,0,-0.14183716671863456,-0.15260139511314208,0.1254163649529325,4261106.480000001,26402
2017-09-22,19200.25,138,153.0,135,22458.19,150.0,21556.66,150.0,14789.08,116.0,18789.7,112.0,24726.792857142857,3737.388762642122,21556.66,32535.23,24641.584285714285,5360.720328069722,14789.08,32784.96,24526.645666666667,6409.410724264352,12054.65,37025.7,4,22,38,9,3,2017,0,0,0,0,-0.14506689987038135,-0.10931238883945837,0.021849736823898125,4280306.730000001,26540
2017-09-23,12574.83,88,99.0,87,19200.25,138.0,24040.31,129.0,17681.22,106.0,16398.73,128.0,24390.162857142856,4153.475329976527,19200.25,32535.23,24956.667857142857,4841.5793877001,17681.22,32784.96,24540.330666666665,6397.165740889723,12054.65,37025.7,5,23,38,9,3,2017,1,0,0,0,-0.34506946524133797,-0.4769272941987853,-0.23318269158648264,4292881.560000001,26628
2017-09-24,15880.06,118,124.0,114,12574.83,88.0,22848.42,126.0,20978.6,136.0,17403.72,123.0,22752.237142857142,6112.940275693059,12574.83,32535.23,24591.925714285713,5569.469206472148,12574.83,32784.96,24412.867333333335,6599.864924752004,12054.65,37025.7,6,24,38,9,3,2017,1,0,0,0,0.2628449052591566,-0.3049821388087228,-0.0875479495188386,4308761.620000001,26746
2017-09-25,21203.05,136,154.0,136,15880.06,118.0,32535.23,183.0,27103.89,180.0,12054.65,93.0,21756.757142857143,6639.389246674504,12574.83,32535.23,24227.744285714285,5975.787827490193,12574.83,32784.96,24362.078666666665,6661.240341453818,12054.65,37025.7,0,25,39,9,3,2017,0,0,0,0,0.33519961511480445,-0.3483048990279153,0.7589104619379243,4329964.670000001,26882
2017-09-26,25296.36,180,196.0,179,21203.05,136.0,23478.66,154.0,32784.96,206.0,16327.14,119.0,20137.874285714286,4659.659857846763,12574.83,26170.08,23806.25571428571,5965.4127898935985,12574.83,32784.96,24667.025333333335,6276.690461563381,12574.83,37025.7,1,26,39,9,3,2017,0,0,0,0,0.19305288625928818,0.07741923942848539,0.5493442207269614,4355261.030000001,27062
2017-09-27,24879.94,147,174.0,145,25296.36,180.0,26170.08,163.0,32054.37,207.0,25696.59,155.0,20397.545714285716,4920.2252804956515,12574.83,26170.08,23271.355714285717,5408.09631508267,12574.83,32535.23,24965.999333333333,6076.152544359259,12574.83,37025.7,2,27,39,9,3,2017,0,0,0,0,-0.016461656934041224,-0.04929828261892977,-0.03178048137904688,4380140.970000002,27209
2017-09-28,26629.3,143,165.0,143,24879.94,147.0,22458.19,150.0,26502.51,166.0,37025.7,137.0,20213.239999999998,4686.569945841693,12574.83,25296.36,22758.896428571432,4819.72848724361,12574.83,32535.23,24938.777666666665,6074.5957022837765,12574.83,37025.7,3,28,39,9,3,2017,0,0,0,0,0.07031206666897116,0.1857277901736516,-0.28078874943620236,4406770.270000001,27352
2017-09-29,34497.47,121,135.0,119,26629.3,143.0,19200.25,138.0,21556.66,150.0,35466.27,181.0,20809.112857142853,5250.780915437601,12574.83,26629.3,22767.95285714286,4827.4169550175575,12574.83,32535.23,24592.231000000003,5642.456092573776,12574.83,35466.27,4,29,39,9,3,2017,0,0,0,0,0.2954704029020665,0.7967198343771567,-0.027316094982641093,4441267.740000001,27473
2017-09-30,14879.17,109,120.0,109,34497.47,121.0,12574.83,88.0,24040.31,129.0,23914.85,149.0,22994.43,7266.104020321564,12574.83,34497.47,23692.296428571426,5731.854280683845,12574.83,34497.47,24559.93766666667,5580.507212253329,12574.83,34497.47,5,30,39,9,3,2017,1,0,1,0,-0.5686880806041719,0.18325019105626073,-0.3778271659659166,4456146.910000001,27582
2017-10-01,21909.43,128,145.0,126,14879.17,109.0,15880.06,118.0,22848.42,126.0,32485.27,158.0,23323.62142857143,6749.177944212723,14879.17,34497.47,23037.929285714286,6193.4166687632605,12574.83,34497.47,24258.748333333337,5853.673870600592,12574.83,34497.47,6,1,39,10,4,2017,1,1,0,0,0.4724900649700219,0.37968181480422625,-0.325558014447779,4478056.340000001,27710
2017-10-02,25565.11,143,166.0,143,21909.43,128.0,21203.05,136.0,32535.23,183.0,20479.18,104.0,24184.96,5982.034481807436,14879.17,34497.47,22970.858571428573,6200.706836670804,12574.83,34497.47,23906.220333333335,5656.289736436199,12574.83,34497.47,0,2,40,10,4,2017,0,0,0,0,0.16685418105354644,0.20572794951669704,0.24834636933705356,4503621.450000001,27853
2017-10-03,30389.12,198,218.0,195,25565.11,143.0,25296.36,180.0,23478.66,154.0,30950.78,125.0,24808.11142857143,5845.271908461354,14879.17,34497.47,22472.992857142857,5626.972846818896,12574.83,34497.47,24075.75133333333,5626.170010345254,12574.83,34497.47,1,3,40,10,4,2017,0,0,0,0,0.1886950613551046,0.2013238268272588,-0.018146877073857315,4534010.570000001,28051
2017-10-04,24787.579999999998,157,171.0,155,30389.12,198.0,24879.94,147.0,26170.08,163.0,28719.24,150.0,25535.648571428574,6221.030461939626,14879.17,34497.47,22966.597142857143,6011.907250885739,12574.83,34497.47,24057.02933333333,5603.391737427896,12574.83,34497.47,2,4,40,10,4,2017,0,0,0,0,-0.18432715392877452,-0.003712227601835094,-0.1368998622526224,4558798.150000001,28208
2017-10-05,29129.83,140,171.0,140,24787.579999999998,157.0,26629.3,143.0,22458.19,150.0,24954.68,157.0,25522.454285714284,6222.750654961869,14879.17,34497.47,22867.847142857147,5966.422253471008,12574.83,34497.47,23925.974,5536.163868206796,12574.83,34497.47,3,5,40,10,4,2017,0,0,0,0,0.17517845630755424,0.09390145441299635,0.16730929829595098,4587927.980000001,28348
2017-10-06,21890.58,130,154.0,128,29129.83,140.0,34497.47,121.0,19200.25,138.0,28821.83,140.0,25879.67285714286,6366.979538176398,14879.17,34497.47,23344.39285714286,6193.307786924172,12574.83,34497.47,24065.145666666667,5614.835704120522,12574.83,34497.47,4,6,40,10,4,2017,0,0,0,0,-0.24851672666816116,-0.36544390066865773,-0.24048611764069106,4609818.560000001,28478
2017-10-07,17975.41,105,117.0,104,21890.58,130.0,14879.17,109.0,12574.83,88.0,21328.86,99.0,24078.688571428567,5198.91325315661,14879.17,30389.12,23536.559285714287,6095.802201022563,12574.83,34497.47,23834.104,5554.638639301187,12574.83,34497.47,5,7,40,10,4,2017,1,0,0,0,-0.17885181662614702,0.2080922524576303,-0.15722593706367805,4627793.970000002,28583
2017-10-08,19756.3,126,137.0,124,17975.41,105.0,21909.43,128.0,15880.06,118.0,14789.08,116.0,24521.00857142857,4347.825751274703,17975.41,30389.12,23922.315000000002,5489.486637138212,14879.17,34497.47,23722.32233333333,5639.88106881003,12574.83,34497.47,6,8,40,10,4,2017,1,0,0,0,0.09907367898701613,-0.09827412214740416,0.3358707911513088,4647550.270000001,28709
2017-10-09,35265.57,193,223.0,191,19756.3,126.0,25565.11,143.0,21203.05,136.0,17681.22,106.0,24213.41857142857,4630.359173611421,17975.41,30389.12,24199.18928571429,5139.235279278049,14879.17,34497.47,23887.896333333334,5437.873467848189,12574.83,34497.47,0,9,41,10,4,2017,0,0,0,0,0.7850290793316563,0.3794413558165797,0.9945213056565101,4682815.840000002,28902
2017-10-10,32559.07,185,206.0,183,35265.57,193.0,30389.12,198.0,25296.36,180.0,20978.6,136.0,25599.19857142857,6265.269806415422,17975.41,35265.57,25203.655000000002,5835.66766744189,14879.17,35265.57,24474.041333333334,5687.752164459632,12574.83,35265.57,1,10,41,10,4,2017,0,0,0,0,-0.07674624286520815,0.07140548985952866,0.5520134804038401,4715374.910000002,29087
2017-10-11,26214.78,158,178.0,154,32559.07,185.0,24787.579999999998,157.0,24879.94,147.0,27103.89,180.0,25909.191428571427,6587.1772975112335,17975.41,35265.57,25722.420000000002,6158.428361414677,14879.17,35265.57,24860.056999999997,5833.448590918628,12574.83,35265.57,2,11,41,10,4,2017,0,0,0,0,-0.19485476704340765,0.0575772221410884,-0.032803778350635304,4741589.690000002,29245
2017-10-12,22520.93,143,158.0,142,26214.78,158.0,29129.83,140.0,26629.3,143.0,32784.96,206.0,26113.077142857142,6568.736750445775,17975.41,35265.57,25817.765714285713,6154.713597165493,14879.17,35265.57,24830.420000000002,5823.906405396092,12574.83,35265.57,3,12,41,10,4,2017,0,0,0,0,-0.14090715237739926,-0.2268773968128205,-0.3130712985466506,4764110.620000002,29388
2017-10-13,26589.920000000002,154,165.0,153,22520.93,143.0,21890.58,130.0,34497.47,121.0,32054.37,207.0,25168.94857142857,6537.747917021127,17975.41,35265.57,25524.31071428571,6210.73146399712,14879.17,35265.57,24488.285666666667,5639.045068133347,12574.83,35265.57,4,13,41,10,4,2017,0,0,0,0,0.1806759312337458,0.21467407441922504,-0.1704744158128828,4790700.540000002,29542
2017-10-14,16185.46,116,128.0,116,26589.920000000002,154.0,17975.41,105.0,14879.17,109.0,26502.51,166.0,25840.282857142858,6384.480117278429,17975.41,35265.57,24959.485714285714,5667.742480895652,14879.17,35265.57,24306.137333333332,5472.003804333541,12574.83,35265.57,5,14,41,10,4,2017,1,0,0,0,-0.3912933923832792,-0.09957770087024442,-0.3892857695365458,4806886.000000002,29658
2017-10-15,21353.84,121,137.0,121,16185.46,116.0,19756.3,126.0,21909.43,128.0,21556.66,150.0,25584.575714285715,6775.829525489483,16185.46,35265.57,25052.79214285714,5497.214958276128,16185.46,35265.57,23962.235666666664,5650.4965914685445,12574.83,35265.57,6,15,41,10,4,2017,1,0,0,0,0.31932240418251956,0.08086230721339516,-0.009408693183452388,4828239.840000002,29779
2017-10-16,35315.42,195,226.0,194,21353.84,121.0,35265.57,193.0,25565.11,143.0,24040.31,129.0,25812.795714285712,6570.602849746362,16185.46,35265.57,25013.10714285714,5523.594932178767,16185.46,35265.57,23955.475,5653.59453141324,12574.83,35265.57,0,16,42,10,4,2017,0,0,0,0,0.6538205774699068,0.0014135600246925062,0.46900851112152875,4863555.260000002,29974
2017-10-17,35288.18,202,259.0,199,35315.42,195.0,32559.07,185.0,30389.12,198.0,22848.42,126.0,25819.917142857146,6582.571717170292,16185.46,35315.42,25709.557857142856,6174.8475244982765,16185.46,35315.42,24331.311999999998,6022.184139673382,12574.83,35315.42,1,17,42,10,4,2017,0,0,0,0,-0.0007713344482381812,0.08382026882217453,0.5444472746912041,4898843.440000001,30176
